pairId,tenderA_id,tenderB_id,departmentA,departmentB,sameDepartment,categoryA,categoryB,categoryGroupA,categoryGroupB,categorySimilarity,categoryRelation,titleA,titleB,titleSimilarity,descriptionSimilarity,districtA,districtB,sameDistrict,latitudeA,longitudeA,latitudeB,longitudeB,distanceMeters,distanceKm,conflictRadiusMeters,yearA,yearB,generationStrategy,labelSource,conflictLabel
TN/FOREST/2021/12_TN/TANGEDCO/2024/184,TN/TANGEDCO/2024/184,TN/FOREST/2021/12,Tamil Nadu Generation and Distribution Corporation,Forest Department,False,Street Lighting Installation,Housekeeping and Cleaning Services,POWER,SERVICES,0.1,Unrelated,Upgradation of Street Lighting Installation at Ariyalur Zone 1,Improvement of Housekeeping and Cleaning Services at Kanyakumari Stage 1,0.373,0.674,Ariyalur,Kanyakumari,False,11.039369,79.071249,9.199427,77.374914,276288.37,276.288,5000,2024,2021,negative_unrelated_far,rule_based_synthetic,0
TN/MAWS/2024/77_TN/TANGEDCO/2023/226,TN/TANGEDCO/2023/226,TN/MAWS/2024/77,Tamil Nadu Generation and Distribution Corporation,Municipal Administration and Water Supply Department,False,Power Transmission Line Construction,Sewerage Construction,POWER,WATER,0.073,Unrelated,Development of Power Transmission Line Construction at Dindigul Package A,Maintenance and Repair of Sewerage Construction at Krishnagiri under Centrally Sponsored Scheme,0.417,0.61,Dindigul,Krishnagiri,False,10.320387,77.934151,10.070425,77.957616,27912.88,27.913,5000,2023,2024,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2024/49_TN/TANGEDCO/2025/56,TN/PWD/2024/49,TN/TANGEDCO/2025/56,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Bridge Construction,Transformer Installation,ROAD,POWER,0.562,Related,Construction of Bridge Construction at Salem Phase II,Upgradation of Transformer Installation at Salem under Centrally Sponsored Scheme,0.463,0.071,Salem,Salem,True,11.607105,78.220342,11.584223,78.237737,3172.36,3.172,5000,2024,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/HED/2024/21_TN/PWD/2023/73,TN/PWD/2023/73,TN/HED/2024/21,Public Works Department,Higher Education Department,False,Building Construction,Networking and Data Center Setup,BUILD,IT,0.047,Unrelated,Maintenance and Repair of Building Construction at Kanyakumari Phase II,Maintenance and Repair of Networking and Data Center Setup at Ariyalur Phase I,0.685,0.072,Kanyakumari,Ariyalur,False,8.128952,77.622903,5.298229,77.489849,315104.73,315.105,5000,2023,2024,negative_unrelated_far,rule_based_synthetic,0
TN/HOUSING/2023/6_TN/PWD/2021/7,TN/HOUSING/2023/6,TN/PWD/2021/7,Housing and Urban Development Department,Public Works Department,False,Community Hall Construction,Community Hall Construction,BUILD,BUILD,0.932,Related,Improvement of Community Hall Construction at Tiruchirappalli,Construction of Community Hall Construction at Tiruchirappalli Package A,0.797,0.072,Tiruchirappalli,Tiruchirappalli,True,10.886248,78.750273,10.898402,78.765028,2102.9,2.103,5000,2023,2021,positive_same_category_close,rule_based_synthetic,1
TN/FOREST/2022/5_TN/TOURISM/2026/2,TN/FOREST/2022/5,TN/TOURISM/2026/2,Forest Department,Tourism Department,False,Consultancy Services,Consultancy Services,SERVICES,SERVICES,0.935,Related,Improvement of Consultancy Services at Karur,Supply and Commissioning of Consultancy Services at Karur,0.713,0.381,Karur,Karur,True,10.995523,78.079391,10.977741,78.102626,3215.93,3.216,5000,2022,2026,positive_same_category_close,rule_based_synthetic,1
TN/RDPR/2026/36_TN/TANGEDCO/2024/112,TN/RDPR/2026/36,TN/TANGEDCO/2024/112,Rural Development and Panchayat Raj Department,Tamil Nadu Generation and Distribution Corporation,False,Road Repair and Maintenance,Electrical Substation Construction,ROAD,POWER,0.536,Related,Maintenance and Repair of Road Repair and Maintenance at Virudhunagar under Centrally Sponsored Scheme,Providing Electrical Substation Construction at Virudhunagar Zone 1,0.331,0.096,Virudhunagar,Virudhunagar,True,9.509765,77.950785,9.526682,77.942674,2080.78,2.081,5000,2026,2024,positive_related_diff_category_close,rule_based_synthetic,1
TN/PWD/2021/131_TN/RDPR/2026/85,TN/PWD/2021/131,TN/RDPR/2026/85,Public Works Department,Rural Development and Panchayat Raj Department,False,Road Construction,Power Transmission Line Construction,ROAD,POWER,0.582,Related,Supply and Commissioning of Road Construction at Tiruchirappalli Package A,Supply and Commissioning of Power Transmission Line Construction at Ariyalur Package B,0.738,0.009,Tiruchirappalli,Ariyalur,False,10.774943,78.690934,10.787631,78.959738,29395.92,29.396,5000,2021,2026,hard_negative_related_far,rule_based_synthetic,0
TN/TANGEDCO/2022/349_TN/WRD/2022/272,TN/WRD/2022/272,TN/TANGEDCO/2022/349,Water Resources Department,Tamil Nadu Generation and Distribution Corporation,False,Agricultural Godown Construction,Transformer Installation,AGRI,POWER,0.104,Unrelated,Improvement of Agricultural Godown Construction at Coimbatore Stage 1,Maintenance and Repair of Transformer Installation at Coimbatore under State Plan,0.48,0.072,Coimbatore,Coimbatore,True,11.089301,76.887987,11.074414,76.89921,2059.13,2.059,5000,2022,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HOUSING/2025/36_TN/WRD/2026/129,TN/HOUSING/2025/36,TN/WRD/2026/129,Housing and Urban Development Department,Water Resources Department,False,School Building Construction,Sewerage Construction,BUILD,WATER,0.146,Unrelated,Improvement of School Building Construction at Madurai under Centrally Sponsored Scheme,Providing Sewerage Construction at Vellore,0.481,0.058,Madurai,Vellore,False,9.972073,78.11808,7.740668,75.88973,348562.69,348.563,5000,2025,2026,negative_unrelated_far,rule_based_synthetic,0
TN/HED/2022/117_TN/RDPR/2022/102,TN/HED/2022/117,TN/RDPR/2022/102,Higher Education Department,Rural Development and Panchayat Raj Department,False,IT Infrastructure Services,Bridge Construction,IT,ROAD,0.092,Unrelated,Upgradation of IT Infrastructure Services at Chennai Stage 1,Supply and Commissioning of Bridge Construction at Chennai Package A,0.547,0.066,Chennai,Chennai,True,13.108444,80.279972,13.127876,80.298769,2968.57,2.969,5000,2022,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MAWS/2026/22_TN/WRD/2025/52,TN/WRD/2025/52,TN/MAWS/2026/22,Water Resources Department,Municipal Administration and Water Supply Department,False,Farm Pond Construction,Water Treatment Plant Construction,AGRI,WATER,0.505,Related,Improvement of Farm Pond Construction at Chennai Package A,Installation of Water Treatment Plant Construction at Chennai under State Plan,0.559,0.851,Chennai,Chennai,True,13.169884,80.319851,13.148655,80.325425,2436.49,2.436,5000,2025,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2021/48_TN/WRD/2021/72,TN/WRD/2021/72,TN/AGRI/2021/48,Water Resources Department,Agriculture Department,False,Canal Lining Work,Farm Pond Construction,WATER,AGRI,0.698,Related,Maintenance and Repair of Canal Lining Work at Vellore Package B,Maintenance and Repair of Farm Pond Construction at Vellore Phase II,0.697,0.867,Vellore,Vellore,True,12.900805,79.123613,12.928845,79.118808,3161.1,3.161,5000,2021,2021,positive_related_diff_category_close,rule_based_synthetic,1
TN/FOREST/2026/6_TN/TOURISM/2024/2,TN/TOURISM/2024/2,TN/FOREST/2026/6,Tourism Department,Forest Department,False,Consultancy Services,Consultancy Services,SERVICES,SERVICES,0.923,Related,Maintenance and Repair of Consultancy Services at Tiruchirappalli Zone 2,Development of Consultancy Services at Tiruchirappalli under State Plan,0.685,0.412,Tiruchirappalli,Tiruchirappalli,True,10.79005,78.694061,10.785566,78.6718,2482.16,2.482,5000,2024,2026,positive_same_category_close,rule_based_synthetic,1
TN/HED/2021/16_TN/HED/2024/14,TN/HED/2021/16,TN/HED/2024/14,Higher Education Department,Higher Education Department,True,IT Infrastructure Services,IT Infrastructure Services,IT,IT,0.951,Related,Installation of IT Infrastructure Services at Vellore Package A,Maintenance and Repair of IT Infrastructure Services at Vellore Phase II,0.756,0.463,Vellore,Vellore,True,12.960811,79.090198,12.985174,79.069756,3499.32,3.499,5000,2021,2024,positive_same_category_close,rule_based_synthetic,1
TN/PWD/2026/125_TN/TANGEDCO/2025/233,TN/PWD/2026/125,TN/TANGEDCO/2025/233,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Road Construction,Power Transmission Line Construction,ROAD,POWER,0.455,Related,Upgradation of Road Construction at Vellore Phase I,Upgradation of Power Transmission Line Construction at Madurai Zone 1,0.617,0.069,Vellore,Madurai,False,12.971838,79.128366,13.420543,78.25421,106981.8,106.982,5000,2026,2025,hard_negative_related_far,rule_based_synthetic,0
TN/RDPR/2025/65_TN/SOCIALWELFARE/2021/32,TN/SOCIALWELFARE/2021/32,TN/RDPR/2025/65,Social Welfare Department,Rural Development and Panchayat Raj Department,False,Software Development,Flyover Construction,IT,ROAD,0.01,Unrelated,Construction of Software Development at Krishnagiri under Centrally Sponsored Scheme,Improvement of Flyover Construction at Salem Zone 1,0.341,0.071,Krishnagiri,Salem,False,12.450518,78.258274,11.78988,75.160058,344740.24,344.74,5000,2021,2025,negative_unrelated_far,rule_based_synthetic,0
TN/FISHERIES/2022/24_TN/MAWS/2024/61,TN/FISHERIES/2022/24,TN/MAWS/2024/61,Fisheries Department,Municipal Administration and Water Supply Department,False,Security Services,Drainage Construction,SERVICES,WATER,0.121,Unrelated,Providing Security Services at Namakkal Package B,Providing Drainage Construction at Coimbatore under Centrally Sponsored Scheme,0.362,0.014,Namakkal,Coimbatore,False,11.227684,78.109186,10.403947,78.114215,91597.02,91.597,5000,2022,2024,negative_unrelated_far,rule_based_synthetic,0
TN/HOUSING/2022/8_TN/HOUSING/2024/11,TN/HOUSING/2022/8,TN/HOUSING/2024/11,Housing and Urban Development Department,Housing and Urban Development Department,True,School Building Construction,School Building Construction,BUILD,BUILD,0.956,Related,Maintenance and Repair of School Building Construction at Thoothukudi Phase II,Providing School Building Construction at Thoothukudi Package B,0.723,0.084,Thoothukudi,Thoothukudi,True,8.785639,78.178095,8.810249,78.156144,3647.85,3.648,5000,2022,2024,positive_same_category_close,rule_based_synthetic,1
TN/INDUSTRIES/2021/20_TN/WRD/2023/147,TN/INDUSTRIES/2021/20,TN/WRD/2023/147,Industries Department,Water Resources Department,False,Housekeeping and Cleaning Services,Drainage Construction,SERVICES,WATER,0.06,Unrelated,Maintenance and Repair of Housekeeping and Cleaning Services at Ariyalur under Centrally Sponsored Scheme,Installation of Drainage Construction at Erode Phase I,0.314,0.808,Ariyalur,Erode,False,11.213572,79.028894,12.912632,77.339065,263543.05,263.543,5000,2021,2023,negative_unrelated_far,rule_based_synthetic,0
TN/HEALTH/2021/23_TN/TANGEDCO/2022/147,TN/TANGEDCO/2022/147,TN/HEALTH/2021/23,Tamil Nadu Generation and Distribution Corporation,Health and Family Welfare Department,False,Transformer Installation,Housing Scheme Construction,POWER,BUILD,0.455,Related,Improvement of Transformer Installation at Krishnagiri Package A,Upgradation of Housing Scheme Construction at Krishnagiri under State Plan,0.551,0.071,Krishnagiri,Krishnagiri,True,12.508481,78.189312,12.501962,78.167238,2503.53,2.504,5000,2022,2021,positive_related_diff_category_close,rule_based_synthetic,1
TN/HWD/2025/90_TN/TANGEDCO/2025/269,TN/HWD/2025/90,TN/TANGEDCO/2025/269,Highways Department,Tamil Nadu Generation and Distribution Corporation,False,Road Repair and Maintenance,Power Transmission Line Construction,ROAD,POWER,0.44,Related,Development of Road Repair and Maintenance at Virudhunagar Zone 1,Development of Power Transmission Line Construction at Salem Package B,0.504,0.023,Virudhunagar,Salem,False,9.491866,77.912851,7.15293,76.672266,293714.72,293.715,5000,2025,2025,hard_negative_related_far,rule_based_synthetic,0
TN/AGRI/2025/15_TN/AGRI/2026/16,TN/AGRI/2025/15,TN/AGRI/2026/16,Agriculture Department,Agriculture Department,True,Agricultural Godown Construction,Agricultural Godown Construction,AGRI,AGRI,0.971,Related,Development of Agricultural Godown Construction at Virudhunagar Phase II,Supply and Commissioning of Agricultural Godown Construction at Virudhunagar Package B,0.772,0.126,Virudhunagar,Virudhunagar,True,9.547335,77.899013,9.542194,77.876338,2551.31,2.551,5000,2025,2026,positive_same_category_close,rule_based_synthetic,1
TN/HEALTH/2021/36_TN/WRD/2025/151,TN/HEALTH/2021/36,TN/WRD/2025/151,Health and Family Welfare Department,Water Resources Department,False,School Building Construction,Drainage Construction,BUILD,WATER,0.122,Unrelated,Installation of School Building Construction at Tirunelveli Package A,Maintenance and Repair of Drainage Construction at Thoothukudi Zone 2,0.493,0.056,Tirunelveli,Thoothukudi,False,8.702582,77.831743,8.031796,78.043197,78131.3,78.131,5000,2021,2025,negative_unrelated_far,rule_based_synthetic,0
TN/AGRI/2023/139_TN/PWD/2026/154,TN/PWD/2026/154,TN/AGRI/2023/139,Public Works Department,Agriculture Department,False,Highway Development,Irrigation Canal Construction,ROAD,AGRI,0.14,Unrelated,Construction of Highway Development at Tiruchirappalli under State Plan,Supply and Commissioning of Irrigation Canal Construction at Tiruchirappalli Phase II,0.449,0.053,Tiruchirappalli,Tiruchirappalli,True,10.895968,78.721853,10.920819,78.732619,3002.94,3.003,5000,2026,2023,hard_negative_close_unrelated,rule_based_synthetic,0
TN/TWAD/2024/52_TN/WRD/2026/98,TN/TWAD/2024/52,TN/WRD/2026/98,Tamil Nadu Water Supply and Drainage Board,Water Resources Department,False,Water Pipeline Construction,Irrigation Canal Construction,WATER,AGRI,0.55,Related,Providing Water Pipeline Construction at Vellore Phase II,Development of Irrigation Canal Construction at Vellore under State Plan,0.543,0.065,Vellore,Vellore,True,12.872324,79.209438,12.907508,79.227986,4398.63,4.399,5000,2024,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2023/66_TN/INDUSTRIES/2024/7,TN/INDUSTRIES/2024/7,TN/AGRI/2023/66,Industries Department,Agriculture Department,False,Catering Services,Irrigation Canal Construction,SERVICES,AGRI,0.078,Unrelated,Construction of Catering Services at Namakkal Stage 1,Providing Irrigation Canal Construction at Chennai Zone 1,0.382,0.306,Namakkal,Chennai,False,11.190632,78.156538,12.607572,76.292625,256809.39,256.809,5000,2024,2023,negative_unrelated_far,rule_based_synthetic,0
TN/HED/2024/107_TN/WRD/2023/261,TN/HED/2024/107,TN/WRD/2023/261,Higher Education Department,Water Resources Department,False,Web Portal Development,Farm Pond Construction,IT,AGRI,0.027,Unrelated,Maintenance and Repair of Web Portal Development at Thanjavur Package A,Development of Farm Pond Construction at Thanjavur,0.397,0.078,Thanjavur,Thanjavur,True,10.813136,79.050863,10.808655,79.07843,3051.86,3.052,5000,2024,2023,hard_negative_close_unrelated,rule_based_synthetic,0
TN/TOURISM/2022/29_TN/WRD/2025/281,TN/WRD/2025/281,TN/TOURISM/2022/29,Water Resources Department,Tourism Department,False,Check Dam Construction,Housekeeping and Cleaning Services,AGRI,SERVICES,0.021,Unrelated,Installation of Check Dam Construction at Cuddalore Package B,Installation of Housekeeping and Cleaning Services at Cuddalore Package B,0.701,0.087,Cuddalore,Cuddalore,True,11.742274,79.769315,11.746439,79.779044,1155.99,1.156,5000,2025,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MAWS/2023/99_TN/SED/2021/56,TN/MAWS/2023/99,TN/SED/2021/56,Municipal Administration and Water Supply Department,School Education Department,False,Canal Lining Work,Hospital Building Construction,WATER,BUILD,0.095,Unrelated,Improvement of Canal Lining Work at Dindigul Stage 1,Supply and Commissioning of Hospital Building Construction at Dindigul Zone 1,0.434,0.783,Dindigul,Dindigul,True,10.322872,77.920501,10.310584,77.923076,1395.1,1.395,5000,2023,2021,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HWD/2024/39_TN/MAWS/2024/45,TN/MAWS/2024/45,TN/HWD/2024/39,Municipal Administration and Water Supply Department,Highways Department,False,Water Pipeline Construction,Highway Development,WATER,ROAD,0.665,Related,Improvement of Water Pipeline Construction at Tirunelveli Package A,Maintenance and Repair of Highway Development at Tirunelveli,0.378,0.03,Tirunelveli,Tirunelveli,True,8.772645,77.832514,8.806528,77.84403,3974.47,3.974,5000,2024,2024,positive_related_diff_category_close,rule_based_synthetic,1
TN/PWD/2022/153_TN/WRD/2024/233,TN/PWD/2022/153,TN/WRD/2024/233,Public Works Department,Water Resources Department,False,Hospital Building Construction,Agricultural Godown Construction,BUILD,AGRI,0.163,Unrelated,Installation of Hospital Building Construction at Sivaganga Package A,Upgradation of Agricultural Godown Construction at Sivaganga Zone 1,0.676,0.033,Sivaganga,Sivaganga,True,9.903152,78.567746,9.875822,78.565202,3051.71,3.052,5000,2022,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HED/2022/103_TN/PWD/2023/172,TN/PWD/2023/172,TN/HED/2022/103,Public Works Department,Higher Education Department,False,Housing Scheme Construction,e-Governance System Development,BUILD,IT,0.106,Unrelated,Supply and Commissioning of Housing Scheme Construction at Cuddalore Phase I,Providing e-Governance System Development at Cuddalore Phase II,0.518,0.014,Cuddalore,Cuddalore,True,11.793944,79.718647,11.802716,79.69055,3210.02,3.21,5000,2023,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MAWS/2023/26_TN/RDPR/2024/21,TN/RDPR/2024/21,TN/MAWS/2023/26,Rural Development and Panchayat Raj Department,Municipal Administration and Water Supply Department,False,Road Repair and Maintenance,Drainage Construction,ROAD,WATER,0.583,Related,Construction of Road Repair and Maintenance at Erode under State Plan,Installation of Drainage Construction at Erode Package A,0.4,0.067,Erode,Erode,True,11.333789,77.685181,11.297182,77.694521,4195.97,4.196,5000,2024,2023,positive_related_diff_category_close,rule_based_synthetic,1
